3301
0 1 2 3
30 335 334 337
48 108 305 473
671 542 294 543
290 294 292 560
375 482 286 641
672 559 671 560
583 584 631 378
64 209 208 641
690 417 331 501
674 685 366 91
627 607 652 71
264 212 659 39
468 715 545 531
90 194 347 402
150 152 153 196
716 462 689 291
64 208 222 641
322 137 412 413
665 542 671 543
87 90 92 195
277 389 415 490
412 494 667 413
414 412 349 481
66 89 88 568
367 392 441 368
488 314 712 331
520 143 246 352
219 481 230 493
412 413 349 481
52 417 423 501
59 416 324 498
88 89 90 568
399 316 400 402
596 587 572 586
534 249 425 430
229 425 359 429
167 170 174 459
63 208 91 223
475 425 249 429
414 412 415 349
474 345 654 425
401 188 194 347
330 489 416 498
534 249 475 425
140 142 219 493
330 416 417 423
671 560 294 673
622 391 393 395
4 351 260 443
295 298 560 673
717 650 718 651
4 260 351 352
520 143 355 246
110 112 517 449
110 617 547 449
519 567 355 143
542 294 298 673
243 686 683 73
262 266 273 338
674 426 685 91
706 671 542 673
129 260 261 352
719 672 706 673
129 260 131 261
439 129 131 261
12 13 11 120
438 275 660 406
4 351 22 352
115 125 198 424
675 527 222 641
51 54 52 324
63 92 91 208
686 684 683 73
500 231 188 344
519 552 145 274
426 208 222 223
570 568 91 571
516 549 296 457
549 317 457 521
110 547 111 449
500 687 691 344
697 718 698 387
720 144 186 569
721 722 640 158
63 569 223 571
685 91 223 571
554 561 145 338
428 720 186 569
595 456 340 341
527 67 286 522
121 279 198 522
202 96 203 133
566 144 720 569
427 223 679 569
636 165 227 593
176 227 385 593
375 285 286 482
176 178 227 593
226 636 579 227
224 226 620 227
718 80 387 525
319 236 707 318
527 286 284 522
80 85 105 387
723 157 384 387
63 67 222 245
708 384 386 387
612 469 645 565
12 24 13 250
284 286 276 522
102 103 101 163
708 709 696 387
388 414 389 398
527 222 67 245
696 709 697 387
276 490 279 522
170 172 174 431
512 540 419 514
606 468 545 531
56 57 58 309
512 419 597 513
21 186 66 187
207 132 443 451
575 724 491 41
646 279 442 451
141 152 213 493
64 198 126 482
719 538 725 673
180 207 132 371
64 482 209 641
324 416 417 489
718 650 546 80
492 494 219 493
719 725 716 560
264 726 212 74
202 164 133 205
39 74 47 265
683 74 73 211
487 580 488 523
243 683 74 73
681 643 249 582
688 69 243 74
524 646 442 451
576 495 693 48
626 201 503 405
35 214 220 305
353 355 566 245
277 619 278 424
110 617 449 651
80 444 525 651
524 646 647 442
692 48 220 305
396 397 452 398
563 446 445 448
403 692 220 305
710 718 525 651
77 444 80 651
403 397 215 220
254 252 320 255
692 48 693 220
717 649 650 651
717 710 617 651
495 48 142 220
21 144 245 569
683 563 726 343
319 186 318 571
611 102 101 163
238 187 317 318
90 194 191 347
478 408 401 470
407 91 570 568
18 27 24 372
403 220 214 305
495 218 694 220
397 694 218 220
196 228 345 359
391 642 390 304
686 545 684 73
567 561 144 145
693 48 495 220
236 187 238 318
622 393 621 395
606 312 310 458
319 186 464 187
415 412 137 349
518 20 25 26
414 218 727 481
465 562 237 27
230 469 493 565
728 632 729 497
494 481 493 565
727 218 219 481
160 161 385 593
599 512 664 513
8 24 61 60
78 241 81 242
648 256 162 205
160 164 161 593
196 229 228 359
30 113 336 337
67 246 68 247
37 368 334 404
209 377 221 480
716 689 672 560
53 54 172 173
206 210 235 362
113 336 289 461
661 622 700 170
364 361 676 363
559 529 536 292
73 231 148 531
585 664 513 600
40 141 41 142
662 664 663 600
441 214 216 217
716 295 291 560
527 245 67 246
564 630 530 558
729 628 326 497
52 54 420 423
527 284 286 641
594 418 623 55
730 588 702 589
701 421 587 586
695 279 351 522
690 471 731 501
64 222 67 641
373 351 246 522
394 507 334 404
624 731 670 423
52 331 417 501
35 210 156 215
540 381 418 419
35 217 214 368
732 714 733 734
556 631 630 558
705 472 305 473
713 334 507 335
29 395 170 459
268 179 94 178
688 265 325 573
57 378 379 382
471 576 472 48
495 142 218 220
471 46 48 473
78 339 266 341
640 722 578 158
650 77 546 80
723 698 711 157
35 215 214 217
147 244 211 343
334 459 337 460
708 723 721 384
696 698 723 387
48 107 142 220
546 77 76 86
167 172 168 174
256 204 257 253
230 350 469 565
124 137 348 413
578 711 526 385
636 548 648 593
590 485 280 282
590 485 591 280
495 727 218 219
727 219 494 481
722 723 711 157
652 686 243 69
2 60 8 121
139 372 317 457
532 250 534 430
654 430 425 496
46 52 473 501
491 41 141 142
708 386 709 387
109 111 595 112
562 306 296 300
610 256 611 162
708 696 735 723
471 41 575 48
471 41 46 314
226 636 577 579
263 688 265 325
721 723 157 384
583 497 379 558
724 41 39 141
254 320 369 370
688 69 74 265
669 308 69 573
427 720 428 569
686 71 545 73
52 54 53 173
110 449 517 651
57 382 379 497
77 78 112 598
326 497 379 734
56 58 166 293
508 679 426 222
617 444 449 651
708 723 384 387
711 80 86 157
379 497 382 558
504 453 455 282
721 723 722 157
256 257 611 258
256 202 204 205
132 313 181 371
616 100 444 525
177 182 287 405
14 15 84 105
561 720 144 186
658 163 101 384
527 373 354 246
225 548 636 593
679 222 245 569
566 355 144 245
720 464 319 186
428 569 186 571
653 638 639 283
226 225 636 227
566 245 144 569
716 725 295 560
634 635 406 410
711 638 526 86
427 566 720 569
561 20 464 186
538 298 295 673
721 610 658 159
253 255 258 259
60 65 62 115
629 128 131 410
127 443 132 451
716 291 295 574
118 120 369 248
650 77 80 651
21 67 63 245
614 450 411 239
617 614 547 444
736 182 183 410
321 424 323 442
3 5 7 15
139 457 317 521
216 221 377 480
0 3 2 10
121 424 279 442
661 431 174 600
670 420 437 422
320 668 369 370
562 296 237 27
190 191 193 194
614 411 547 239
617 710 444 651
396 377 216 398
94 96 548 97
1 5 19 127
452 388 377 398
731 420 670 423
527 286 67 641
437 422 420 432
456 465 25 28
328 581 422 586
682 596 328 586
198 482 286 490
682 328 422 586
63 65 66 87
31 113 58 302
14 99 17 609
97 161 178 313
502 503 177 185
252 321 320 323
511 376 375 480
375 376 377 480
79 86 80 105
285 377 388 389
690 488 712 331
285 377 389 482
233 281 234 280
212 699 141 213
375 377 285 482
545 715 684 231
252 647 321 442
127 371 132 443
179 94 178 181
579 227 165 385
731 471 472 501
472 576 692 48
717 617 649 651
528 544 466 333
30 37 335 360
477 500 715 231
492 494 727 219
252 321 323 442
472 473 420 501
252 320 255 323
477 188 500 231
688 243 264 74
212 551 699 213
400 346 188 347
321 137 322 323
321 137 323 424
400 347 401 402
88 496 138 521
517 449 77 651
315 332 333 479
677 273 339 340
708 658 618 386
76 77 79 86
710 718 697 387
708 696 723 387
196 244 343 344
78 232 112 598
127 260 371 443
538 540 295 298
70 288 310 312
519 143 261 274
7 241 266 340
85 386 387 525
131 261 267 274
374 351 509 352
439 129 128 131
618 386 104 525
708 721 658 384
616 618 356 104
595 340 339 341
709 618 616 525
710 616 444 525
509 207 371 443
267 274 273 342
121 136 424 442
484 375 209 480
20 23 26 186
709 386 618 525
725 538 540 295
114 249 248 250
63 223 91 571
13 116 136 255
527 679 222 245
518 464 20 26
733 379 497 734
328 423 422 581
627 537 607 311
625 417 731 423
695 279 207 443
527 67 222 641
624 670 422 423
63 66 186 571
625 330 417 423
228 347 346 496
510 441 511 217
373 695 351 522
14 101 104 609
330 416 423 581
515 533 532 250
589 416 623 498
551 447 612 469
131 261 260 267
6 145 20 338
355 143 245 246
353 245 527 246
622 170 171 395
125 198 424 490
624 328 330 423
353 355 245 246
652 607 686 71
266 273 339 342
729 628 487 326
627 652 669 308
247 351 279 522
588 417 330 489
67 68 121 247
17 99 18 307
4 261 260 352
355 143 144 245
652 243 688 69
6 20 25 338
327 329 702 330
66 89 568 571
702 329 589 330
577 579 636 158
438 634 633 406
181 287 182 410
648 164 162 165
7 28 300 301
736 183 634 410
721 159 658 384
577 640 578 158
725 295 560 673
698 80 157 387
635 183 405 410
269 405 287 410
705 303 420 473
80 85 387 525
4 143 261 352
660 275 131 406
721 640 637 158
534 643 475 249
511 441 396 216
392 391 390 34
397 218 694 398
713 334 335 460
622 170 395 459
285 277 286 482
46 52 108 473
284 375 286 641
602 295 540 514
166 419 381 514
172 513 574 600
599 512 513 514
388 389 377 398
599 514 513 574
306 516 296 307
464 465 236 26
289 292 288 461
450 358 306 99
266 339 340 341
52 420 473 501
129 130 131 260
316 238 549 317
528 333 458 461
396 214 215 216
528 458 292 461
224 175 268 227
592 595 553 339
554 677 518 338
532 12 250 457
606 71 310 312
151 219 230 493
113 333 332 336
629 130 180 181
515 119 533 250
11 16 120 258
188 194 190 470
426 428 685 223
90 191 228 347
476 190 470 479
365 366 408 193
149 218 215 398
115 137 116 348
566 561 720 144
319 464 236 187
608 16 357 609
551 469 612 565
392 390 403 214
608 102 16 609
14 17 16 609
434 171 431 432
585 513 572 600
88 347 228 496
575 724 41 314
701 585 421 431
35 214 215 220
701 421 433 431
575 41 491 142
660 634 406 410
622 434 171 170
727 494 412 481
316 499 88 521
196 231 244 344
661 434 170 431
688 74 264 265
396 452 377 398
675 484 375 641
585 587 421 572
484 511 375 480
726 445 211 343
589 330 329 416
418 55 56 59
326 379 498 734
729 486 732 734
730 732 486 734
733 584 379 498
238 27 296 372
733 498 379 734
324 489 326 498
326 498 489 734
589 330 416 498
619 415 321 137
729 733 497 734
266 339 273 340
45 50 49 265
426 685 91 223
64 65 63 92
612 447 645 469
668 667 645 350
550 430 496 521
564 537 627 380
690 712 471 501
685 223 428 571
366 91 407 192
556 630 564 558
669 652 688 69
316 707 318 402
399 707 402 568
400 499 346 347
700 170 622 459
407 399 402 568
555 557 632 558
116 137 323 348
123 126 153 195
630 530 378 543
666 564 556 630
450 100 98 239
8 24 23 61
671 294 542 673
705 472 692 305
320 255 323 370
136 255 323 442
1 135 127 451
730 588 589 734
729 487 486 326
268 178 225 227
117 119 16 120
559 528 529 292
670 705 437 420
54 431 421 572
515 12 119 250
618 658 101 386
548 97 164 593
92 155 93 197
615 656 678 598
266 273 338 340
678 656 517 598
116 121 136 424
695 278 207 279
485 233 613 280
508 208 675 222
64 92 63 208
590 592 553 280
503 177 185 405
19 134 133 164
116 348 323 370
592 109 595 232
710 709 616 525
494 413 481 565
15 103 83 105
414 349 398 481
7 98 241 301
445 447 213 448
438 660 634 406
438 440 660 275
517 77 112 598
212 141 211 213
552 553 554 273
94 97 548 593
271 282 275 342
123 230 350 469
152 343 211 448
656 613 233 598
499 88 347 402
150 188 189 231
504 485 590 282
63 91 89 571
485 639 613 233
110 649 617 651
637 610 159 165
499 346 347 496
719 737 716 725
447 738 645 429
89 91 90 568
719 706 538 673
263 264 659 39
570 319 318 571
88 402 318 568
700 174 170 459
694 218 414 398
29 304 171 395
88 139 87 317
687 345 346 496
550 534 654 430
685 570 91 571
606 458 468 531
40 47 75 148
716 725 739 574
393 392 367 34
465 237 236 26
7 98 84 241
121 198 279 424
299 562 28 300
533 249 534 250
499 550 496 521
567 552 554 145
454 653 455 281
122 248 249 582
681 533 248 249
411 306 562 300
590 553 463 280
123 350 429 469
580 44 314 523
545 231 73 531
485 455 653 281
499 550 654 496
687 346 499 496
545 684 73 231
684 244 231 344
684 715 500 231
138 496 430 521
130 181 131 371
66 568 318 571
567 144 143 145
139 430 250 457
438 590 463 282
454 281 455 282
269 406 281 409
561 518 464 20
518 25 338 340
0 14 16 102
599 602 514 574
108 303 305 473
596 587 597 572
703 621 713 460
462 505 605 289
704 433 701 586
603 174 574 600
113 169 336 337
172 574 174 600
433 431 421 432
671 294 535 543
542 539 538 298
725 538 295 673
588 488 417 489
654 425 345 496
173 420 303 473
297 736 182 183
437 705 642 420
394 364 507 404
33 108 304 305
147 152 150 196
628 263 487 325
705 390 642 303
736 629 182 410
199 201 183 184
177 183 182 405
500 344 188 346
575 495 576 48
632 557 669 382
628 669 688 573
487 263 580 523
715 467 231 531
628 688 263 325
467 479 231 531
407 402 194 568
476 193 190 332
689 605 528 461
733 714 584 498
623 416 59 498
390 403 214 305
31 58 45 302
40 41 107 142
477 231 467 479
201 177 183 184
462 605 689 289
365 408 476 193
674 366 676 206
396 403 397 215
353 245 566 569
537 606 607 310
180 132 95 181
607 545 686 71
729 326 486 734
177 178 182 184
179 629 181 182
188 191 190 194
705 692 390 305
534 250 249 430
532 550 549 457
268 179 178 182
506 476 544 332
6 7 25 28
671 559 294 560
471 712 575 314
464 186 26 187
515 532 12 250
561 518 20 338
35 37 210 368
439 520 129 261
584 59 378 379
229 359 343 448
642 304 171 303
171 303 173 420
439 440 519 274
700 703 604 168
478 470 188 479
624 625 731 423
358 306 99 307
364 510 361 362
15 19 103 134
243 726 264 74
545 715 231 531
9 28 27 300
549 317 372 457
705 305 303 473
630 378 383 543
476 408 478 470
309 378 380 383
542 383 294 543
652 71 69 308
476 466 544 333
14 102 101 609
623 55 418 59
528 605 544 461
45 70 72 302
50 57 49 325
628 325 497 573
124 230 349 413
683 691 563 343
74 75 73 211
669 69 688 573
628 325 487 326
628 688 325 573
115 123 122 138
667 350 413 565
668 348 667 350
539 655 381 383
542 539 298 383
508 484 675 208
321 412 322 137
2 121 4 135
31 53 45 58
276 279 695 522
616 99 450 100
675 222 208 641
414 398 218 481
388 414 415 389
321 415 412 137
322 412 667 413
154 218 398 481
494 612 667 565
14 100 99 104
356 17 358 99
82 234 240 241
450 99 306 98
353 527 354 246
116 255 120 370
428 186 319 571
411 98 306 300
707 318 402 568
358 99 17 307
320 322 668 348
198 279 424 490
527 373 246 522
376 388 285 377
230 349 413 481
474 687 654 345
551 213 447 469
520 355 354 246
129 374 509 352
436 670 437 422
478 401 477 470
88 90 347 402
415 349 125 389
500 499 687 346
400 477 401 188
603 663 435 600
54 421 422 581
682 422 436 586
700 621 703 459
327 702 625 330
585 512 597 513
50 69 308 573
704 701 587 586
471 575 41 314
699 141 213 493
447 446 738 429
391 171 642 304
632 497 583 558
597 513 419 572
519 143 520 261
575 495 48 142
472 48 692 305
650 517 657 77
678 649 110 517
650 517 77 651
724 39 41 314
705 303 642 420
710 697 709 387
705 420 472 473
210 362 217 368
698 546 711 80
7 28 301 340
439 660 440 275
297 629 179 182
29 37 34 334
636 165 579 227
335 337 336 460
711 157 86 385
161 178 176 593
603 661 700 174
14 16 102 609
159 160 162 163
616 618 104 525
80 105 86 157
567 144 355 143
520 246 374 352
329 330 328 581
171 304 173 303
19 103 134 164
554 518 561 338
485 653 639 281
509 260 351 443
721 637 610 159
653 503 638 283
284 375 285 286
635 409 406 410
232 280 234 339
456 518 677 340
716 295 725 574
50 497 325 573
661 170 174 431
585 597 587 572
131 272 260 371
434 642 391 171
7 18 98 300
540 381 419 514
585 664 512 513
520 129 261 352
520 261 143 352
61 66 87 317
400 316 499 402
674 676 361 206
399 707 316 402
129 509 260 352
509 351 260 352
407 570 399 568
446 475 738 429
169 291 289 460
703 168 459 460
142 156 218 220
37 235 210 362
589 489 330 498
653 639 281 283
269 281 283 409
50 325 265 573
299 239 98 242
88 90 402 568
454 281 282 406
454 653 281 409
485 281 233 280
157 160 159 384
147 196 231 244
105 384 157 387
276 278 695 279
353 427 679 569
675 375 284 641
721 157 159 384
701 433 421 586
27 187 61 372
684 231 500 344
277 388 415 389
138 425 430 496
658 159 163 384
708 384 658 386
43 49 45 51
309 378 382 530
378 382 530 558
316 88 499 402
681 249 248 582
512 540 418 419
91 93 90 192
668 645 644 350
710 616 614 444
710 387 709 525
718 546 698 80
603 435 661 600
602 540 512 514
39 40 47 75
644 350 645 429
717 697 710 718
723 698 157 387
412 494 413 481
149 156 215 218
589 329 623 416
632 557 382 558
52 417 54 423
628 382 669 573
397 218 215 220
679 223 222 569
584 655 378 381
88 138 87 139
49 324 331 523
557 530 382 558
669 308 382 530
610 658 159 163
157 158 160 385
659 212 699 141
721 158 637 159
631 655 630 378
555 631 556 558
606 529 468 458
669 652 69 308
610 159 162 163
637 159 158 165
528 466 529 333
39 41 40 141
70 308 71 311
683 211 73 244
264 212 39 74
683 211 244 343
88 228 138 496
643 644 738 429
474 359 345 425
76 82 79 234
678 517 110 598
172 419 513 572
681 644 643 582
288 310 312 458
152 229 213 493
29 31 30 337
366 407 408 192
575 48 41 142
30 315 38 360
268 178 175 184
148 315 302 531
356 608 357 609
687 345 344 346
705 390 303 305
32 35 36 140
29 334 34 395
390 304 303 305
731 423 417 501
488 331 417 489
690 731 417 501
55 324 59 416
150 191 188 196
356 618 608 609
509 207 180 371
553 677 554 273
608 611 117 102
54 416 55 581
257 118 117 258
328 330 423 581
357 117 119 16
445 213 211 448
495 727 694 218
378 379 382 558
446 359 475 429
627 380 311 530
564 380 627 530
376 396 452 377
462 289 291 460
308 311 309 530
477 715 467 231
504 591 590 485
519 355 520 143
57 326 325 497
627 308 669 530
487 489 326 523
620 579 526 176
468 467 715 531
486 326 487 489
511 396 376 216
475 359 425 429
594 55 416 581
57 379 59 498
615 613 656 598
452 397 694 398
486 326 489 734
93 191 192 197
276 277 279 490
172 572 513 600
400 500 477 188
643 738 475 429
491 492 727 219
474 475 359 425
566 355 567 144
604 168 291 574
700 168 174 459
322 348 137 413
693 495 694 220
700 703 168 459
123 122 138 425
604 168 462 291
694 727 414 218
324 326 489 523
488 331 489 523
257 254 118 258
278 619 646 424
471 712 314 501
152 211 213 448
683 726 211 343
119 681 533 248
690 331 712 501
438 454 453 282
254 369 118 120
731 420 423 501
570 319 707 318
471 473 472 501
731 472 420 501
684 500 691 344
445 211 343 448
719 560 672 673
466 468 529 333
683 244 691 343
358 12 516 307
474 563 343 448
373 276 695 522
123 195 153 229
675 527 679 222
52 423 420 501
625 690 731 417
236 238 707 318
584 623 59 498
737 739 725 602
507 364 676 363
716 737 739 725
166 293 290 298
70 71 310 311
329 594 623 416
719 725 560 673
488 314 331 523
702 588 625 330
596 581 328 586
330 417 416 489
719 716 672 560
648 162 610 165
722 711 578 157
648 256 610 162
736 128 629 410
722 157 578 158
224 620 175 227
225 94 548 593
579 176 227 385
474 343 345 359
329 594 416 581
658 611 608 101
657 76 546 77
656 613 639 233
639 638 657 76
524 442 251 451
487 326 325 523
650 657 546 77
617 710 614 444
690 488 331 417
207 646 524 451
657 638 546 76
519 552 567 145
547 444 239 449
122 249 138 425
584 59 379 498
728 729 733 497
733 714 498 734
175 176 178 227
58 70 288 293
589 498 714 734
730 589 714 734
486 488 588 489
670 420 422 423
589 489 498 734
0 134 102 258
728 583 632 497
96 524 203 133
583 733 584 379
618 658 608 101
502 176 526 185
739 725 602 574
716 739 291 574
596 594 328 581
172 431 572 600
601 603 739 574
661 434 622 170
510 480 484 483
676 366 365 363
662 599 664 600
716 739 462 291
471 314 46 501
495 491 727 219
621 334 713 460
703 462 168 460
390 692 403 305
212 211 445 213
717 718 710 651
620 502 175 176
503 185 638 283
22 245 143 246
526 86 638 185
629 128 130 131
207 443 279 451
397 215 218 398
611 257 117 258
699 491 141 493
241 301 242 341
660 406 131 410
199 626 680 183
492 612 494 565
394 367 362 368
491 142 141 493
478 477 467 479
541 655 539 383
701 585 587 421
606 292 529 458
454 281 406 409
680 635 634 183
535 537 564 380
512 418 597 419
488 580 712 314
737 601 739 602
199 736 297 183
161 182 178 313
601 739 602 574
724 491 41 141
264 74 39 265
580 44 39 314
665 666 541 543
739 604 291 574
638 185 76 283
76 185 82 283
199 680 736 183
118 369 681 248
660 128 634 410
612 645 667 565
467 333 479 531
428 720 319 186
69 72 74 265
1 133 251 451
39 44 41 314
166 172 419 514
297 179 268 182
725 295 602 574
297 183 182 184
629 181 182 410
14 15 18 98
161 177 176 178
728 733 583 497
631 584 655 378
316 549 499 521
712 724 575 314
374 246 373 351
698 80 711 157
96 132 524 133
199 201 626 183
177 287 185 405
570 428 319 571
668 350 644 582
39 42 41 44
366 685 407 91
718 650 80 651
188 346 196 347
456 299 301 341
66 318 186 571
129 509 130 260
616 100 614 444
85 239 100 444
77 78 79 81
648 548 202 164
66 88 318 568
578 579 158 385
203 524 647 251
316 318 88 402
710 718 387 525
79 81 84 85
161 176 177 185
708 735 721 723
735 722 721 723
721 157 722 158
81 242 239 449
238 317 187 372
529 333 468 458
533 248 249 250
175 502 201 177
309 311 310 380
110 517 649 651
81 239 444 449
711 546 638 86
553 595 677 339
718 80 698 387
77 112 81 449
536 529 606 292
736 634 128 410
607 606 545 71
541 630 655 383
680 634 736 183
454 635 653 409
438 633 453 454
706 542 538 673
238 187 27 372
681 369 644 582
536 606 537 310
644 645 738 429
57 379 326 497
729 497 326 734
731 472 670 420
725 540 602 295
508 361 484 483
12 13 120 248
136 323 424 442
263 688 264 265
172 513 419 514
168 174 172 574
505 544 605 336
438 275 282 342
4 8 68 121
653 283 281 409
85 104 386 525
502 526 638 185
182 287 405 410
411 450 306 98
518 25 20 338
718 80 525 651
234 269 240 271
234 280 266 339
64 286 482 641
122 249 425 429
4 261 143 262
620 579 176 227
111 299 456 341
434 437 642 171
516 532 549 457
439 131 660 275
316 707 238 318
540 295 381 514
622 434 391 171
438 440 275 342
561 464 720 186
691 687 474 345
549 550 499 521
97 132 133 313
95 132 97 181
96 97 95 132
439 519 261 274
394 507 713 334
548 97 202 164
636 648 637 165
438 633 454 406
202 97 96 133
632 382 628 497
562 27 28 300
730 714 732 734
507 363 365 404
407 194 91 568
393 34 334 395
555 632 728 583
555 583 631 558
73 148 231 244
632 628 729 497
735 640 721 722
90 194 402 568
637 648 610 165
506 507 365 404
411 562 299 300
199 183 297 184
12 16 11 17
635 503 653 409
199 297 200 184
440 552 274 342
224 268 225 227
297 736 629 182
633 634 680 635
366 408 193 192
407 401 194 402
119 118 681 248
407 399 401 402
533 643 534 249
691 474 563 343
704 587 596 586
122 350 348 582
197 209 480 483
190 332 193 360
516 515 532 12
618 101 104 386
19 83 161 313
728 729 732 733
583 733 379 497
83 86 105 157
468 333 467 531
476 466 333 479
730 486 588 734
729 732 733 734
486 489 588 734
588 489 589 734
618 101 608 609
578 526 579 385
608 611 102 101
119 248 533 250
714 623 584 498
22 351 246 352
658 611 101 163
534 475 654 425
646 424 647 442
168 514 291 574
278 646 207 279
509 180 130 371
507 676 365 363
524 133 132 451
625 330 588 417
700 622 621 459
393 394 621 334
243 683 726 74
703 713 505 460
95 207 524 132
122 249 429 582
658 384 101 386
666 535 564 543
96 95 524 132
666 564 630 543
603 604 739 574
21 63 186 569
635 405 503 409
175 177 201 184
200 175 201 184
659 724 39 141
739 604 462 291
703 505 462 460
378 530 380 543
682 328 624 422
675 284 527 641
252 251 647 442
668 322 667 348
353 679 527 245
221 377 389 398
541 539 542 383
542 298 294 383
671 536 535 294
288 292 310 458
284 276 373 522
392 403 441 214
603 574 599 600
559 289 689 461
539 418 540 381
293 380 294 383
671 559 536 294
524 647 251 442
706 672 671 673
201 183 177 405
452 414 388 398
542 298 538 673
212 445 551 213
83 86 157 385
580 39 724 314
689 291 289 560
608 117 357 16
616 356 450 99
268 94 225 178
559 689 289 560
524 251 133 451
121 135 279 443
440 463 552 342
316 317 88 318
699 551 492 493
659 699 724 141
709 387 386 525
692 576 693 48
302 315 458 531
166 288 169 290
76 78 77 233
291 514 295 574
414 727 412 481
252 255 251 442
595 456 677 340
299 562 465 28
510 217 480 483
294 560 298 673
724 699 491 141
616 450 614 100
509 351 695 443
252 253 251 255
509 371 260 443
681 643 533 249
695 351 279 443
207 279 646 451
712 580 724 314
580 659 724 39
394 713 621 334
580 263 659 39
713 507 506 335
200 297 268 184
203 205 251 253
285 277 276 286
357 119 515 16
428 223 569 571
101 163 103 384
721 157 158 159
358 516 306 307
207 132 371 443
111 547 299 242
547 411 299 239
61 87 60 114
456 465 518 25
79 83 86 105
356 358 450 99
101 384 105 386
635 405 409 410
134 164 162 205
578 157 711 385
578 158 157 385
656 657 517 77
668 644 369 582
595 111 456 341
663 701 435 585
691 474 343 345
691 343 344 345
687 654 345 496
668 348 350 582
196 345 343 359
89 91 568 571
228 346 345 496
465 27 26 28
228 345 359 425
4 247 351 443
699 213 551 493
290 295 298 560
561 20 144 145
14 104 99 609
169 289 336 460
559 289 292 560
212 74 726 211
212 726 445 211
559 292 289 461
683 726 74 211
689 289 605 461
716 291 689 560
663 664 585 600
198 490 286 522
570 318 707 568
188 189 231 479
243 69 686 73
643 475 249 429
726 563 445 343
564 380 530 543
474 446 563 448
520 354 374 246
564 530 630 543
316 317 549 521
35 210 217 368
683 684 691 244
499 496 88 521
309 380 378 530
631 378 630 558
636 648 165 593
648 164 165 593
367 441 510 217
63 89 66 571
427 428 223 569
57 378 309 381
225 178 94 593
94 178 97 593
4 127 260 262
503 405 283 409
704 682 436 586
56 59 57 381
315 479 333 531
49 325 324 523
263 325 265 523
392 214 441 368
367 217 510 362
135 442 279 451
130 131 260 371
520 374 129 352
327 624 328 330
327 625 624 330
394 334 34 368
394 368 362 404
394 367 364 362
599 602 512 514
603 700 604 174
374 695 509 351
433 436 421 586
433 437 434 432
584 623 418 59
604 703 462 168
509 695 207 443
